protein id	RAW
5995seudomonas_397	30
6056seudomonas_6	30
6227seudomonas_55	30
1210seudomonas_404	29
1898seudomonas_7	29
2047seudomonas_156	29
260seudomonas_260	29
2782seudomonas_76	29
3308seudomonas_130	29
3438seudomonas_260	29
3701seudomonas_523	29
3864seudomonas_686	29
410seudomonas_410	29
4455seudomonas_1277	29
4716seudomonas_162	29
4743seudomonas_189	29
4975seudomonas_421	29
5532seudomonas_121	29
5594seudomonas_183	29
5607seudomonas_9	29
5766seudomonas_168	29
5975seudomonas_377	29
626seudomonas_626	29
73seudomonas_73	29
91seudomonas_91	29
938seudomonas_132	29
2141seudomonas_250	28
2302seudomonas_76	28
2422seudomonas_196	28
2648seudomonas_422	28
3354seudomonas_176	28
3389seudomonas_211	28
3889seudomonas_711	28
4167seudomonas_989	28
4786seudomonas_232	28
5286seudomonas_268	28
5559seudomonas_148	28
5598seudomonas_187	28
6043seudomonas_445	28
6262seudomonas_90	28
6274seudomonas_102	28
814seudomonas_8	28
1084seudomonas_278	27
1154seudomonas_348	27
1365seudomonas_107	27
1709seudomonas_102	27
2063seudomonas_172	27
2138seudomonas_247	27
2808seudomonas_102	27
2992seudomonas_286	27
4302seudomonas_1124	27
4601seudomonas_47	27
4628seudomonas_74	27
4635seudomonas_81	27
4677seudomonas_123	27
5360seudomonas_342	27
5429seudomonas_18	27
5465seudomonas_54	27
725seudomonas_725	27
930seudomonas_124	27
970seudomonas_164	27
1822seudomonas_10	26
3105seudomonas_36	26
3471seudomonas_293	26
3666seudomonas_488	26
3823seudomonas_645	26
3841seudomonas_663	26
3876seudomonas_698	26
4244seudomonas_1066	26
4297seudomonas_1119	26
4644seudomonas_90	26
4931seudomonas_377	26
4968seudomonas_414	26
5122seudomonas_104	26
5493seudomonas_82	26
5890seudomonas_292	26
6436seudomonas_264	26
926seudomonas_120	26
963seudomonas_157	26
contaminant_KERATIN03	26
1205seudomonas_399	25
1252seudomonas_446	25
1492seudomonas_117	25
1738seudomonas_131	25
1836seudomonas_24	25
1901seudomonas_10	25
1917seudomonas_26	25
2312seudomonas_86	25
2761seudomonas_55	25
2796seudomonas_90	25
2865seudomonas_159	25
3091seudomonas_22	25
4323seudomonas_1145	25
4328seudomonas_1150	25
4733seudomonas_179	25
4776seudomonas_222	25
4876seudomonas_322	25
5086seudomonas_68	25
5256seudomonas_238	25
5623seudomonas_25	25
5931seudomonas_333	25
6282seudomonas_110	25
847seudomonas_41	25
1201seudomonas_395	24
1397seudomonas_22	24
1933seudomonas_42	24
2737seudomonas_31	24
2913seudomonas_207	24
3060seudomonas_354	24
3210seudomonas_32	24
3269seudomonas_91	24
3628seudomonas_450	24
392seudomonas_392	24
4316seudomonas_1138	24
4317seudomonas_1139	24
4488seudomonas_1310	24
4551seudomonas_1373	24
4754seudomonas_200	24
4962seudomonas_408	24
5305seudomonas_287	24
5434seudomonas_23	24
5874seudomonas_276	24
6380seudomonas_208	24
700seudomonas_700	24
971seudomonas_165	24
1195seudomonas_389	23
1211seudomonas_405	23
1835seudomonas_23	23
1875seudomonas_63	23
1903seudomonas_12	23
1978seudomonas_87	23
2004seudomonas_113	23
2044seudomonas_153	23
2087seudomonas_196	23
2929seudomonas_223	23
3080seudomonas_11	23
3247seudomonas_69	23
3629seudomonas_451	23
3852seudomonas_674	23
3855seudomonas_677	23
3932seudomonas_754	23
4303seudomonas_1125	23
4364seudomonas_1186	23
4520seudomonas_1342	23
4744seudomonas_190	23
4933seudomonas_379	23
6003seudomonas_405	23
6185seudomonas_13	23
6263seudomonas_91	23
6306seudomonas_134	23
968seudomonas_162	23
1229seudomonas_423	22
1830seudomonas_18	22
1907seudomonas_16	22
225seudomonas_225	22
2366seudomonas_140	22
2519seudomonas_293	22
2713seudomonas_7	22
2725seudomonas_19	22
274seudomonas_274	22
2757seudomonas_51	22
3225seudomonas_47	22
3543seudomonas_365	22
3636seudomonas_458	22
3725seudomonas_547	22
3845seudomonas_667	22
3913seudomonas_735	22
4169seudomonas_991	22
4875seudomonas_321	22
4893seudomonas_339	22
5422seudomonas_11	22
5450seudomonas_39	22
5611seudomonas_13	22
5750seudomonas_152	22
5906seudomonas_308	22
6407seudomonas_235	22
965seudomonas_159	22
1100seudomonas_294	21
1337seudomonas_79	21
1407seudomonas_32	21
1466seudomonas_91	21
1639seudomonas_32	21
2052seudomonas_161	21
2094seudomonas_203	21
2159seudomonas_268	21
216seudomonas_216	21
2201seudomonas_310	21
3017seudomonas_311	21
3110seudomonas_41	21
3356seudomonas_178	21
3894seudomonas_716	21
4066seudomonas_888	21
4099seudomonas_921	21
4195seudomonas_1017	21
4246seudomonas_1068	21
4802seudomonas_248	21
4848seudomonas_294	21
5231seudomonas_213	21
6045seudomonas_447	21
6245seudomonas_73	21
6333seudomonas_161	21
782seudomonas_782	21
887seudomonas_81	21
1194seudomonas_388	20
1411seudomonas_36	20
1579seudomonas_204	20
170seudomonas_170	20
185seudomonas_185	20
1938seudomonas_47	20
2528seudomonas_302	20
2580seudomonas_354	20
2785seudomonas_79	20
2791seudomonas_85	20
2879seudomonas_173	20
3437seudomonas_259	20
4123seudomonas_945	20
4312seudomonas_1134	20
4381seudomonas_1203	20
4433seudomonas_1255	20
4464seudomonas_1286	20
4516seudomonas_1338	20
4827seudomonas_273	20
4984seudomonas_430	20
4985seudomonas_431	20
5561seudomonas_150	20
5616seudomonas_18	20
5816seudomonas_218	20
6000seudomonas_402	20
609seudomonas_609	20
6201seudomonas_29	20
6249seudomonas_77	20
6271seudomonas_99	20
673seudomonas_673	20
820seudomonas_14	20
888seudomonas_82	20
978seudomonas_172	20
1081seudomonas_275	19
1116seudomonas_310	19
12seudomonas_12	19
1343seudomonas_85	19
1436seudomonas_61	19
169seudomonas_169	19
1878seudomonas_66	19
1966seudomonas_75	19
2067seudomonas_176	19
2227seudomonas_1	19
2263seudomonas_37	19
2465seudomonas_239	19
2558seudomonas_332	19
2795seudomonas_89	19
3054seudomonas_348	19
3220seudomonas_42	19
3278seudomonas_100	19
3397seudomonas_219	19
4108seudomonas_930	19
4369seudomonas_1191	19
4373seudomonas_1195	19
4463seudomonas_1285	19
