protein id	RAW
1451seudomonas_76	3
1691seudomonas_84	3
1836seudomonas_24	3
1984seudomonas_93	3
2015seudomonas_124	3
2063seudomonas_172	3
2067seudomonas_176	3
2141seudomonas_250	3
2184seudomonas_293	3
2190seudomonas_299	3
2330seudomonas_104	3
2402seudomonas_176	3
2516seudomonas_290	3
2538seudomonas_312	3
256seudomonas_256	3
2875seudomonas_169	3
2914seudomonas_208	3
2919seudomonas_213	3
3070seudomonas_1	3
3076seudomonas_7	3
3231seudomonas_53	3
3280seudomonas_102	3
3543seudomonas_365	3
3556seudomonas_378	3
3800seudomonas_622	3
3818seudomonas_640	3
3862seudomonas_684	3
3976seudomonas_798	3
39seudomonas_39	3
4022seudomonas_844	3
4035seudomonas_857	3
4037seudomonas_859	3
4167seudomonas_989	3
4292seudomonas_1114	3
4348seudomonas_1170	3
4545seudomonas_1367	3
460seudomonas_460	3
4614seudomonas_60	3
4867seudomonas_313	3
5049seudomonas_31	3
5400seudomonas_382	3
5433seudomonas_22	3
5452seudomonas_41	3
5514seudomonas_103	3
5598seudomonas_187	3
5667seudomonas_69	3
5816seudomonas_218	3
5845seudomonas_247	3
5874seudomonas_276	3
5909seudomonas_311	3
5974seudomonas_376	3
5995seudomonas_397	3
6029seudomonas_431	3
6050seudomonas_452	3
6071seudomonas_21	3
6360seudomonas_188	3
6432seudomonas_260	3
681seudomonas_681	3
821seudomonas_15	3
934seudomonas_128	3
970seudomonas_164	3
contaminant_FCEA_MOUSE	3
1000seudomonas_194	2
100seudomonas_100	2
1010seudomonas_204	2
1050seudomonas_244	2
1084seudomonas_278	2
1086seudomonas_280	2
1088seudomonas_282	2
1100seudomonas_294	2
1111seudomonas_305	2
1112seudomonas_306	2
1147seudomonas_341	2
1160seudomonas_354	2
1170seudomonas_364	2
1192seudomonas_386	2
1205seudomonas_399	2
1208seudomonas_402	2
1210seudomonas_404	2
1250seudomonas_444	2
125seudomonas_125	2
1264seudomonas_6	2
1265seudomonas_7	2
1274seudomonas_16	2
1299seudomonas_41	2
1335seudomonas_77	2
1390seudomonas_15	2
1395seudomonas_20	2
1411seudomonas_36	2
1418seudomonas_43	2
1434seudomonas_59	2
1438seudomonas_63	2
1492seudomonas_117	2
1521seudomonas_146	2
1524seudomonas_149	2
1541seudomonas_166	2
1543seudomonas_168	2
1582seudomonas_207	2
1591seudomonas_216	2
1599seudomonas_224	2
1605seudomonas_230	2
1633seudomonas_26	2
1635seudomonas_28	2
164seudomonas_164	2
1656seudomonas_49	2
1723seudomonas_116	2
1731seudomonas_124	2
1762seudomonas_155	2
1766seudomonas_159	2
